name,type,weight
理科大楼_1068,1,26
理科大楼_1069,1,41
理科大楼_1070,1,44
理科大楼_1071,1,16
理科大楼_1072,1,37
理科大楼_1073,1,49
理科大楼_1074,1,5
理科大楼_1075,1,15
理科大楼_1076,1,21
理科大楼_1077,1,25
理科大楼_1078,1,46
理科大楼_1079,1,34
理科大楼_1080,1,24
理科大楼_1081,1,46
理科大楼_1082,1,41
理科大楼_1083,1,13
理科大楼_1084,1,39
理科大楼_1085,1,17
理科大楼_1086,1,37
理科大楼_1087,1,31
理科大楼_1088,1,17
理科大楼_1089,1,34
理科大楼_1090,1,24
理科大楼_1091,1,14
理科大楼_1092,1,16
理科大楼_1093,1,21
理科大楼_1094,1,16
理科大楼_1095,1,28
理科大楼_1096,1,22
理科大楼_1097,1,44
理科大楼_1098,1,40
理科大楼_1099,1,35
理科大楼_1100,1,22
理科大楼_1101,1,23
理科大楼_1102,1,49
理科大楼_1103,1,16
理科大楼_1104,1,32
理科大楼_1105,1,47
理科大楼_1106,1,42
理科大楼_1107,1,10
理科大楼_1108,1,29
理科大楼_1109,1,27
理科大楼_1110,1,19
理科大楼_1111,1,32
理科大楼_1112,1,13
理科大楼_1113,1,17
理科大楼_1114,1,9
理科大楼_1115,1,7
理科大楼_1116,1,12
理科大楼_1117,1,48
理科大楼_1118,1,45
理科大楼_1119,1,44
理科大楼_1120,1,14
理科大楼_1121,1,30
理科大楼_1122,1,30
理科大楼_1123,1,45
理科大楼_1124,1,37
理科大楼_1125,1,31
理科大楼_1126,1,27
理科大楼_1127,1,22
理科大楼_1128,1,40
理科大楼_1129,1,11
理科大楼_1130,1,40
理科大楼_1131,1,50
理科大楼_1132,1,42
理科大楼_1133,1,32
理科大楼_1134,1,29
理科大楼_1135,1,48
理科大楼_1136,1,27
理科大楼_1137,1,21
理科大楼_1138,1,43
理科大楼_1139,1,17
理科大楼_1140,1,40
理科大楼_1141,1,24
理科大楼_1142,1,21
理科大楼_1143,1,35
理科大楼_1144,1,5
理科大楼_1145,1,44
理科大楼_1146,1,46
理科大楼_1147,1,36
理科大楼_1148,1,30
理科大楼_1149,1,48
理科大楼_1150,1,10
理科大楼_1151,1,29
理科大楼_1152,1,10
理科大楼_1153,1,7
理科大楼_1154,1,40
理科大楼_1155,1,25
理科大楼_1156,1,50
理科大楼_1157,1,38
理科大楼_1158,1,24
理科大楼_1159,1,37
理科大楼_1160,1,22
理科大楼_1161,1,37
理科大楼_1162,1,11
理科大楼_1163,1,8
理科大楼_1164,1,17
理科大楼_1165,1,9
理科大楼_1166,1,10
理科大楼_1167,1,15
理科大楼_1168,1,8
理科大楼_1169,1,14
理科大楼_1170,1,46
理科大楼_1171,1,38
理科大楼_1172,1,27
理科大楼_1173,1,19
理科大楼_1174,1,46
理科大楼_1175,1,49
理科大楼_1176,1,47
理科大楼_1177,1,49
理科大楼_1178,1,12
理科大楼_1179,1,44
理科大楼_1180,1,8
理科大楼_1181,1,12
理科大楼_1182,1,18
理科大楼_1183,1,45
理科大楼_1184,1,18
理科大楼_1185,1,36
理科大楼_1186,1,48
理科大楼_1187,1,25
理科大楼_1188,1,7
理科大楼_1189,1,20
理科大楼_1190,1,8
理科大楼_1191,1,7
理科大楼_1192,1,22
理科大楼_1193,1,17
理科大楼_1194,1,26
理科大楼_1195,1,7
理科大楼_1196,1,23
理科大楼_1197,1,41
理科大楼_1198,1,44
理科大楼_1199,1,17
理科大楼_1200,1,41
理科大楼_1201,1,39
理科大楼_1202,1,16
理科大楼_1203,1,35
理科大楼_1204,1,38
理科大楼_1205,1,11
理科大楼_1206,1,27
理科大楼_1207,1,35
理科大楼_1208,1,7
理科大楼_1209,1,35
理科大楼_1210,1,29
理科大楼_1211,1,50
理科大楼_1212,1,12
理科大楼_1213,1,30
理科大楼_1214,1,29
理科大楼_1215,1,9
理科大楼_1216,1,39
理科大楼_1217,1,35
理科大楼_1218,1,23
理科大楼_1219,1,47
理科大楼_1220,1,33
理科大楼_1221,1,26
理科大楼_1222,1,26
理科大楼_1223,1,17
理科大楼_1224,1,44
理科大楼_1225,1,47
理科大楼_1226,1,5
理科大楼_1227,1,47
理科大楼_1228,1,45
理科大楼_1229,1,29
理科大楼_1230,1,22
理科大楼_1231,1,17
理科大楼_1232,1,19
理科大楼_1233,1,41
理科大楼_1234,1,32
理科大楼_1235,1,15
理科大楼_1236,1,48
理科大楼_1237,1,18
理科大楼_1238,1,12
理科大楼_1239,1,46
理科大楼_1240,1,16
理科大楼_1241,1,12
理科大楼_1242,1,27
理科大楼_1243,1,34
理科大楼_1244,1,10
理科大楼_1245,1,32
理科大楼_1246,1,8
理科大楼_1247,1,49
理科大楼_1248,1,17
理科大楼_1249,1,27
理科大楼_1250,1,45
理科大楼_1251,1,13
理科大楼_1252,1,49
理科大楼_1253,1,18
理科大楼_1254,1,17
理科大楼_1255,1,43
理科大楼_1256,1,7
理科大楼_1257,1,24
理科大楼_1258,1,33
理科大楼_1259,1,17
理科大楼_1260,1,31
理科大楼_1261,1,26
理科大楼_1262,1,45
理科大楼_1263,1,8
理科大楼_1264,1,42
理科大楼_1265,1,29
理科大楼_1266,1,46
理科大楼_1267,1,35
理科大楼_1268,1,5
理科大楼_1269,1,22
理科大楼_1270,1,8
理科大楼_1271,1,50
理科大楼_1272,1,49
理科大楼_1273,1,35
理科大楼_1274,1,5
理科大楼_1275,1,27
理科大楼_1276,1,38
理科大楼_1277,1,11
理科大楼_1278,1,27
理科大楼_1279,1,15
理科大楼_1280,1,40
理科大楼_1281,1,22
理科大楼_1282,1,35
理科大楼_1283,1,7
理科大楼_1284,1,37
理科大楼_1285,1,35
理科大楼_1286,1,28
理科大楼_1287,1,49
理科大楼_1288,1,9
理科大楼_1289,1,23
理科大楼_1290,1,10
理科大楼_1291,1,50
理科大楼_1292,1,7
理科大楼_1293,1,49
理科大楼_1294,1,38
理科大楼_1295,1,25
理科大楼_1296,1,48
理科大楼_1297,1,5
理科大楼_1298,1,13
理科大楼_1299,1,15
理科大楼_1300,1,33
理科大楼_1301,1,46
理科大楼_1302,1,40
理科大楼_1303,1,50
理科大楼_1304,1,13
理科大楼_1305,1,32
理科大楼_1306,1,14
理科大楼_1307,1,19
理科大楼_1308,1,42
理科大楼_1309,1,6
理科大楼_1310,1,21
理科大楼_1311,1,32
理科大楼_1312,1,47
理科大楼_1313,1,49
理科大楼_1314,1,39
理科大楼_1315,1,37
理科大楼_1316,1,41
理科大楼_1317,1,20
理科大楼_1318,1,34
理科大楼_1319,1,29
理科大楼_1320,1,24
理科大楼_1321,1,15
理科大楼_1322,1,45
理科大楼_1323,1,29
理科大楼_1324,1,8
理科大楼_1325,1,17
理科大楼_1326,1,34
理科大楼_1327,1,46
理科大楼_1328,1,15
理科大楼_1329,1,29
理科大楼_1330,1,14
理科大楼_1331,1,32
理科大楼_1332,1,36
理科大楼_1333,1,43
理科大楼_1334,1,41
理科大楼_1335,1,37
理科大楼_1336,1,35
理科大楼_1337,1,5
理科大楼_1338,1,37
理科大楼_1339,1,44
理科大楼_1340,1,10
理科大楼_1341,1,16
理科大楼_1342,1,34
理科大楼_1343,1,11
理科大楼_1344,1,36
理科大楼_1345,1,15
理科大楼_1346,1,38
理科大楼_1347,1,50
理科大楼_1348,1,41
理科大楼_1349,1,22
理科大楼_1350,1,10
理科大楼_1351,1,44
理科大楼_1352,1,48
理科大楼_1353,1,9
理科大楼_1354,1,28
理科大楼_1355,1,38
理科大楼_1356,1,40
理科大楼_1357,1,21
理科大楼_1358,1,25
理科大楼_1359,1,24
理科大楼_1360,1,24
理科大楼_1361,1,44
理科大楼_1362,1,38
理科大楼_1363,1,15
理科大楼_1364,1,31
理科大楼_1365,1,27
理科大楼_1366,1,6
理科大楼_1367,1,6
理科大楼_1368,1,24
理科大楼_1369,1,17
理科大楼_1370,1,22
理科大楼_1371,1,43
理科大楼_1372,1,40
理科大楼_1373,1,36
理科大楼_1374,1,34
理科大楼_1375,1,12
理科大楼_1376,1,38
理科大楼_1377,1,9
理科大楼_1378,1,7
理科大楼_1379,1,32
理科大楼_1380,1,37
理科大楼_1381,1,50
理科大楼_1382,1,49
理科大楼_1383,1,19
理科大楼_1384,1,6
理科大楼_1385,1,25
理科大楼_1386,1,50
理科大楼_1387,1,24
理科大楼_1388,1,33
理科大楼_1389,1,29
理科大楼_1390,1,43
理科大楼_1391,1,47
理科大楼_1392,1,39
理科大楼_1393,1,48
理科大楼_1394,1,41
理科大楼_1395,1,22
理科大楼_1396,1,27
理科大楼_1397,1,35
理科大楼_1398,1,11
理科大楼_1399,1,27
理科大楼_1400,1,48
理科大楼_1401,1,44
理科大楼_1402,1,27
理科大楼_1403,1,35
理科大楼_1404,1,29
理科大楼_1405,1,47
理科大楼_1406,1,22
理科大楼_1407,1,33
理科大楼_1408,1,15
理科大楼_1409,1,38
理科大楼_1410,1,11
理科大楼_1411,1,22
理科大楼_1412,1,39
理科大楼_1413,1,12
理科大楼_1414,1,5
理科大楼_1415,1,37
理科大楼_1416,1,49
理科大楼_1417,1,25
理科大楼_1418,1,29
理科大楼_1419,1,32
理科大楼_1420,1,13
理科大楼_1421,1,42
理科大楼_1422,1,19
理科大楼_1423,1,9
理科大楼_1424,1,27
理科大楼_1425,1,17
理科大楼_1426,1,8
理科大楼_1427,1,6
理科大楼_1428,1,47
理科大楼_1429,1,5
理科大楼_1430,1,34
理科大楼_1431,1,27
理科大楼_1432,1,33
理科大楼_1433,1,10
理科大楼_1434,1,24
理科大楼_1435,1,7
理科大楼_1436,1,6
理科大楼_1437,1,28
理科大楼_1438,1,32
理科大楼_1439,1,34
理科大楼_1440,1,49
理科大楼_1441,1,28
理科大楼_1442,1,17
理科大楼_1443,1,20
理科大楼_1444,1,31
理科大楼_1445,1,40
理科大楼_1446,1,41
理科大楼_1447,1,46
理科大楼_1448,1,33
理科大楼_1449,1,18
理科大楼_1450,1,25
理科大楼_1451,1,20
理科大楼_1452,1,23
理科大楼_1453,1,23
理科大楼_1454,1,42
理科大楼_1455,1,46
理科大楼_1456,1,21
理科大楼_1457,1,25
理科大楼_1458,1,26
理科大楼_1459,1,10
理科大楼_1460,1,35
理科大楼_1461,1,18
理科大楼_1462,1,18
理科大楼_1463,1,27
理科大楼_1464,1,49
理科大楼_1465,1,34
理科大楼_1466,1,35
理科大楼_1467,1,34
理科大楼_1468,1,5
理科大楼_1469,1,13
理科大楼_1470,1,15
理科大楼_1471,1,42
理科大楼_1472,1,44
理科大楼_1473,1,41
理科大楼_1474,1,28
理科大楼_1475,1,8
理科大楼_1476,1,5
理科大楼_1477,1,44
理科大楼_1478,1,37
理科大楼_1479,1,21
理科大楼_1480,1,8
理科大楼_1481,1,41
理科大楼_1482,1,19
理科大楼_1483,1,29
理科大楼_1484,1,18
理科大楼_1485,1,14
理科大楼_1486,1,39
理科大楼_1487,1,34
理科大楼_1488,1,49
理科大楼_1489,1,8
理科大楼_1490,1,27
理科大楼_1491,1,26
理科大楼_1492,1,37
理科大楼_1493,1,37
理科大楼_1494,1,28
理科大楼_1495,1,38
理科大楼_1496,1,37
理科大楼_1497,1,5
理科大楼_1498,1,11
理科大楼_1499,1,42
理科大楼_1500,1,30
理科大楼_1501,1,6
理科大楼_1502,1,27
理科大楼_1503,1,14
理科大楼_1504,1,41
理科大楼_1505,1,27
理科大楼_1506,1,31
理科大楼_1507,1,14
理科大楼_1508,1,39
理科大楼_1509,1,46
理科大楼_1510,1,38
理科大楼_1511,1,20
理科大楼_1512,1,17
理科大楼_1513,1,32
理科大楼_1514,1,27
理科大楼_1515,1,39
理科大楼_1516,1,37
理科大楼_1517,1,32
理科大楼_1518,1,16
理科大楼_1519,1,5
理科大楼_1520,1,14
理科大楼_1521,1,38
理科大楼_1522,1,39
理科大楼_1523,1,49
理科大楼_1524,1,34
理科大楼_1525,1,14
理科大楼_1526,1,49
理科大楼_1527,1,11
理科大楼_1528,1,47
理科大楼_1529,1,31
理科大楼_1530,1,40
理科大楼_1531,1,15
理科大楼_1532,1,11
理科大楼_1533,1,9
理科大楼_1534,1,16
理科大楼_1535,1,35
理科大楼_1536,1,18
理科大楼_1537,1,25
理科大楼_1538,1,39
理科大楼_1539,1,14
理科大楼_1540,1,9
理科大楼_1541,1,10
理科大楼_1542,1,6
理科大楼_1543,1,9
理科大楼_1544,1,25
理科大楼_1545,1,36
理科大楼_1546,1,23
理科大楼_1547,1,35
理科大楼_1548,1,38
理科大楼_1549,1,32
理科大楼_1550,1,11
理科大楼_1551,1,31
理科大楼_1552,1,6
理科大楼_1553,1,29
理科大楼_1554,1,12
理科大楼_1555,1,49
理科大楼_1556,1,28
理科大楼_1557,1,45
理科大楼_1558,1,37
理科大楼_1559,1,32
理科大楼_1560,1,25
理科大楼_1561,1,5
理科大楼_1562,1,21
理科大楼_1563,1,11
理科大楼_1564,1,43
理科大楼_1565,1,40
理科大楼_1566,1,27
理科大楼_1567,1,9
理科大楼_1568,1,46
理科大楼_1569,1,17
理科大楼_1570,1,5
理科大楼_1571,1,42
理科大楼_1572,1,43
理科大楼_1573,1,9
理科大楼_1574,1,45
理科大楼_1575,1,46
理科大楼_1576,1,24
理科大楼_1577,1,46
理科大楼_1578,1,11
理科大楼_1579,1,34
理科大楼_1580,1,15
理科大楼_1581,1,41
理科大楼_1582,1,35
理科大楼_1583,1,47
理科大楼_1584,1,22
理科大楼_1585,1,13
理科大楼_1586,1,16
理科大楼_1587,1,9
理科大楼_1588,1,9
理科大楼_1589,1,41
理科大楼_1590,1,15
理科大楼_1591,1,17
理科大楼_1592,1,39
理科大楼_1593,1,22
理科大楼_1594,1,17
理科大楼_1595,1,46
理科大楼_1596,1,36
理科大楼_1597,1,25
理科大楼_1598,1,15
理科大楼_1599,1,5
理科大楼_1600,1,18
理科大楼_1601,1,27
理科大楼_1602,1,35
理科大楼_1603,1,16
理科大楼_1604,1,33
理科大楼_1605,1,49
理科大楼_1606,1,15
理科大楼_1607,1,45
理科大楼_1608,1,9
理科大楼_1609,1,11
理科大楼_1610,1,29
理科大楼_1611,1,5
理科大楼_1612,1,33
理科大楼_1613,1,12
理科大楼_1614,1,24
理科大楼_1615,1,44
理科大楼_1616,1,12
理科大楼_1617,1,37
理科大楼_1618,1,27
理科大楼_1619,1,44
理科大楼_1620,1,44
理科大楼_1621,1,40
理科大楼_1622,1,28
理科大楼_1623,1,10
理科大楼_1624,1,44
理科大楼_1625,1,23
理科大楼_1626,1,6
理科大楼_1627,1,35
理科大楼_1628,1,28
理科大楼_1629,1,8
理科大楼_1630,1,42
理科大楼_1631,1,17
理科大楼_1632,1,46
理科大楼_1633,1,8
理科大楼_1634,1,42
理科大楼_1635,1,39
理科大楼_1636,1,27
理科大楼_1637,1,18
理科大楼_1638,1,28
理科大楼_1639,1,25
理科大楼_1640,1,31
理科大楼_1641,1,14
理科大楼_1642,1,13
理科大楼_1643,1,32
理科大楼_1644,1,46
理科大楼_1645,1,36
理科大楼_1646,1,26
理科大楼_1647,1,26
理科大楼_1648,1,22
理科大楼_1649,1,29
理科大楼_1650,1,24
理科大楼_1651,1,39
理科大楼_1652,1,25
理科大楼_1653,1,18
理科大楼_1654,1,14
理科大楼_1655,1,12
理科大楼_1656,1,50
理科大楼_1657,1,46
理科大楼_1658,1,10
理科大楼_1659,1,26
理科大楼_1660,1,9
理科大楼_1661,1,42
理科大楼_1662,1,34
理科大楼_1663,1,44
理科大楼_1664,1,28
理科大楼_1665,1,42
理科大楼_1666,1,46
理科大楼_1667,1,8
理科大楼_1668,1,41
理科大楼_1669,1,50
理科大楼_1670,1,34
理科大楼_1671,1,10
理科大楼_1672,1,24
理科大楼_1673,1,49
理科大楼_1674,1,8
理科大楼_1675,1,30
理科大楼_1676,1,6
理科大楼_1677,1,10
理科大楼_1678,1,28
理科大楼_1679,1,30
理科大楼_1680,1,11
理科大楼_1681,1,10
理科大楼_1682,1,35
理科大楼_1683,1,47
理科大楼_1684,1,45
理科大楼_1685,1,15
理科大楼_1686,1,7
理科大楼_1687,1,16
理科大楼_1688,1,42
理科大楼_1689,1,36
理科大楼_1690,1,23
理科大楼_1691,1,25
理科大楼_1692,1,15
理科大楼_1693,1,28
理科大楼_1694,1,23
理科大楼_1695,1,45
理科大楼_1696,1,16
理科大楼_1697,1,22
理科大楼_1698,1,31
理科大楼_1699,1,26
理科大楼_1700,1,14
理科大楼_1701,1,44
理科大楼_1702,1,40
理科大楼_1703,1,38
理科大楼_1704,1,8
理科大楼_1705,1,18
理科大楼_1706,1,50
理科大楼_1707,1,17
理科大楼_1708,1,35
理科大楼_1709,1,43
理科大楼_1710,1,28
理科大楼_1711,1,26
理科大楼_1712,1,15
理科大楼_1713,1,11
理科大楼_1714,1,50
理科大楼_1715,1,47
理科大楼_1716,1,20
理科大楼_1717,1,5
理科大楼_1718,1,18
理科大楼_1719,1,44
理科大楼_1720,1,11
理科大楼_1721,1,45
理科大楼_1722,1,36
理科大楼_1723,1,44
理科大楼_1724,1,27
理科大楼_1725,1,12
理科大楼_1726,1,30
理科大楼_1727,1,49
理科大楼_1728,1,49
理科大楼_1729,1,6
理科大楼_1730,1,13
理科大楼_1731,1,45
理科大楼_1732,1,40
理科大楼_1733,1,10
理科大楼_1734,1,42
理科大楼_1735,1,35
理科大楼_1736,1,22
理科大楼_1737,1,18
理科大楼_1738,1,19
理科大楼_1739,1,48
理科大楼_1740,1,43
理科大楼_1741,1,45
理科大楼_1742,1,13
理科大楼_1743,1,47
理科大楼_1744,1,14
理科大楼_1745,1,32
理科大楼_1746,1,29
理科大楼_1747,1,21
理科大楼_1748,1,38
理科大楼_1749,1,20
理科大楼_1750,1,24
理科大楼_1751,1,44
理科大楼_1752,1,17
理科大楼_1753,1,22
理科大楼_1754,1,24
理科大楼_1755,1,24
理科大楼_1756,1,19
理科大楼_1757,1,22
理科大楼_1758,1,40
理科大楼_1759,1,35
理科大楼_1760,1,5
理科大楼_1761,1,5
理科大楼_1762,1,28
理科大楼_1763,1,10
理科大楼_1764,1,15
理科大楼_1765,1,37
理科大楼_1766,1,39
理科大楼_1767,1,46
理科大楼_1768,1,5
理科大楼_1769,1,11
理科大楼_1770,1,43
理科大楼_1771,1,5
理科大楼_1772,1,49
理科大楼_1773,1,25
理科大楼_1774,1,9
理科大楼_1775,1,26
理科大楼_1776,1,27
理科大楼_1777,1,26
理科大楼_1778,1,46
理科大楼_1779,1,50
理科大楼_1780,1,31
理科大楼_1781,1,15
理科大楼_1782,1,45
理科大楼_1783,1,13
理科大楼_1784,1,31
理科大楼_1785,1,39
理科大楼_1786,1,39
理科大楼_1787,1,15
理科大楼_1788,1,17
理科大楼_1789,1,47
理科大楼_1790,1,42
理科大楼_1791,1,10
理科大楼_1792,1,12
理科大楼_1793,1,27
理科大楼_1794,1,36
理科大楼_1795,1,29
理科大楼_1796,1,50
理科大楼_1797,1,40
理科大楼_1798,1,12
理科大楼_1799,1,33
理科大楼_1800,1,49
理科大楼_1801,1,18
理科大楼_1802,1,48
理科大楼_1803,1,48
理科大楼_1804,1,13
理科大楼_1805,1,27
理科大楼_1806,1,35
理科大楼_1807,1,46
理科大楼_1808,1,19
理科大楼_1809,1,20
理科大楼_1810,1,22
理科大楼_1811,1,47
理科大楼_1812,1,48
理科大楼_1813,1,18
理科大楼_1814,1,40
理科大楼_1815,1,36
理科大楼_1816,1,34
理科大楼_1817,1,12
理科大楼_1818,1,34
理科大楼_1819,1,16
理科大楼_1820,1,35
理科大楼_1821,1,46
理科大楼_1822,1,43
理科大楼_1823,1,50
理科大楼_1824,1,49
理科大楼_1825,1,15
理科大楼_1826,1,48
理科大楼_1827,1,30
理科大楼_1828,1,46
理科大楼_1829,1,8
理科大楼_1830,1,38
理科大楼_1831,1,6
理科大楼_1832,1,13
理科大楼_1833,1,10
理科大楼_1834,1,25
理科大楼_1835,1,34
理科大楼_1836,1,27
理科大楼_1837,1,27
理科大楼_1838,1,8
理科大楼_1839,1,7
理科大楼_1840,1,17
理科大楼_1841,1,39
理科大楼_1842,1,21
理科大楼_1843,1,11
理科大楼_1844,1,46
理科大楼_1845,1,16
理科大楼_1846,1,48
理科大楼_1847,1,20
理科大楼_1848,1,15
理科大楼_1849,1,33
理科大楼_1850,1,49
理科大楼_1851,1,9
理科大楼_1852,1,28
理科大楼_1853,1,11
理科大楼_1854,1,42
理科大楼_1855,1,43
理科大楼_1856,1,11
理科大楼_1857,1,29
理科大楼_1858,1,47
理科大楼_1859,1,14
理科大楼_1860,1,18
理科大楼_1861,1,7
理科大楼_1862,1,29
理科大楼_1863,1,14
理科大楼_1864,1,8
理科大楼_1865,1,6
理科大楼_1866,1,10
理科大楼_1867,1,39
理科大楼_1868,1,45
理科大楼_1869,1,39
理科大楼_1870,1,7
理科大楼_1871,1,41
理科大楼_1872,1,37
理科大楼_1873,1,25
理科大楼_1874,1,14
理科大楼_1875,1,25
理科大楼_1876,1,9
理科大楼_1877,1,11
理科大楼_1878,1,39
理科大楼_1879,1,11
理科大楼_1880,1,21
理科大楼_1881,1,39
理科大楼_1882,1,22
理科大楼_1883,1,21
理科大楼_1884,1,36
理科大楼_1885,1,10
理科大楼_1886,1,22
理科大楼_1887,1,36
理科大楼_1888,1,38
理科大楼_1889,1,18
理科大楼_1890,1,48
理科大楼_1891,1,21
理科大楼_1892,1,13
理科大楼_1893,1,30
理科大楼_1894,1,6
理科大楼_1895,1,36
理科大楼_1896,1,36
理科大楼_1897,1,25
理科大楼_1898,1,46
理科大楼_1899,1,36
理科大楼_1900,1,18
理科大楼_1901,1,37
理科大楼_1902,1,17
理科大楼_1903,1,44
理科大楼_1904,1,30
理科大楼_1905,1,21
理科大楼_1906,1,18
理科大楼_1907,1,13
理科大楼_1908,1,17
理科大楼_1909,1,10
理科大楼_1910,1,20
理科大楼_1911,1,24
理科大楼_1912,1,6
理科大楼_1913,1,27
理科大楼_1914,1,30
理科大楼_1915,1,21
理科大楼_1916,1,42
理科大楼_1917,1,6
理科大楼_1918,1,14
理科大楼_1919,1,37
理科大楼_1920,1,8
理科大楼_1921,1,39
理科大楼_1922,1,5
理科大楼_1923,1,23
理科大楼_1924,1,26
理科大楼_1925,1,32
理科大楼_1926,1,10
